Model,Architecture,Device,Time_seconds
TVAE,"(64, 32)",CPU,0.0328
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0337
TVAE,"(64, 32)",CPU,0.035
TVAE,"(64, 32)",CPU,0.0348
TVAE,"(64, 32)",CPU,0.0336
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0336
TVAE,"(64, 32)",CPU,0.0352
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0317
TVAE,"(64, 32)",CPU,0.0331
TVAE,"(64, 32)",CPU,0.0327
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0371
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0423
TVAE,"(64, 32)",CPU,0.043
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.032
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.032
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0317
TVAE,"(64, 32)",CPU,0.0313
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0314
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0296
TVAE,"(64, 32)",CPU,0.0293
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.0292
TVAE,"(64, 32)",CPU,0.0285
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0299
TVAE,"(64, 32)",CPU,0.0293
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0343
TVAE,"(64, 32)",CPU,0.0498
TVAE,"(64, 32)",CPU,0.0311
TVAE,"(64, 32)",CPU,0.0299
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0288
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0314
TVAE,"(64, 32)",CPU,0.0302
TVAE,"(64, 32)",CPU,0.0285
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0312
TVAE,"(64, 32)",CPU,0.0312
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0339
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0347
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.029
TVAE,"(64, 32)",CPU,0.0284
TVAE,"(64, 32)",CPU,0.0287
TVAE,"(64, 32)",CPU,0.0313
TVAE,"(64, 32)",CPU,0.0338
TVAE,"(64, 32)",CPU,0.029
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0293
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0352
TVAE,"(64, 32)",CPU,0.0526
TVAE,"(64, 32)",CPU,0.0409
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0337
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0329
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0302
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0317
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0311
TVAE,"(64, 32)",CPU,0.0309
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0311
TVAE,"(64, 32)",CPU,0.0299
TVAE,"(64, 32)",CPU,0.0286
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0299
TVAE,"(64, 32)",CPU,0.0293
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0331
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0284
TVAE,"(64, 32)",CPU,0.0287
TVAE,"(64, 32)",CPU,0.0285
TVAE,"(64, 32)",CPU,0.0295
TVAE,"(64, 32)",CPU,0.0297
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0457
TVAE,"(64, 32)",CPU,0.0444
TVAE,"(64, 32)",CPU,0.0307
TVAE,"(64, 32)",CPU,0.0358
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.0283
TVAE,"(64, 32)",CPU,0.0293
TVAE,"(64, 32)",CPU,0.0287
TVAE,"(64, 32)",CPU,0.0292
TVAE,"(64, 32)",CPU,0.0337
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0292
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0287
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0333
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.0299
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0296
TVAE,"(64, 32)",CPU,0.0467
TVAE,"(64, 32)",CPU,0.0516
TVAE,"(64, 32)",CPU,0.0623
TVAE,"(64, 32)",CPU,0.044
TVAE,"(64, 32)",CPU,0.0397
TVAE,"(64, 32)",CPU,0.0641
TVAE,"(64, 32)",CPU,0.0327
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0317
TVAE,"(64, 32)",CPU,0.032
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0328
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0341
TVAE,"(64, 32)",CPU,0.033
TVAE,"(64, 32)",CPU,0.0345
TVAE,"(64, 32)",CPU,0.0356
TVAE,"(64, 32)",CPU,0.0383
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0334
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.0333
TVAE,"(64, 32)",CPU,0.0373
TVAE,"(64, 32)",CPU,0.0445
TVAE,"(64, 32)",CPU,0.0408
TVAE,"(64, 32)",CPU,0.0433
TVAE,"(64, 32)",CPU,0.041
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0438
TVAE,"(64, 32)",CPU,0.2593
TVAE,"(64, 32)",CPU,0.0431
TVAE,"(64, 32)",CPU,0.0357
TVAE,"(64, 32)",CPU,0.0348
TVAE,"(64, 32)",CPU,0.0384
TVAE,"(64, 32)",CPU,0.0349
TVAE,"(64, 32)",CPU,0.0364
TVAE,"(64, 32)",CPU,0.0343
TVAE,"(64, 32)",CPU,0.0339
TVAE,"(64, 32)",CPU,0.035
TVAE,"(64, 32)",CPU,0.0388
TVAE,"(64, 32)",CPU,0.0363
TVAE,"(64, 32)",CPU,0.036
TVAE,"(64, 32)",CPU,0.0346
TVAE,"(64, 32)",CPU,0.045
TVAE,"(64, 32)",CPU,0.0445
TVAE,"(64, 32)",CPU,0.0329
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0328
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0353
TVAE,"(64, 32)",CPU,0.0348
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0344
TVAE,"(64, 32)",CPU,0.0328
TVAE,"(64, 32)",CPU,0.0331
TVAE,"(64, 32)",CPU,0.0343
TVAE,"(64, 32)",CPU,0.0334
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0363
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0314
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0329
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0314
TVAE,"(64, 32)",CPU,0.0309
TVAE,"(64, 32)",CPU,0.0393
TVAE,"(64, 32)",CPU,0.0362
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0315
TVAE,"(64, 32)",CPU,0.0321
TVAE,"(64, 32)",CPU,0.0335
TVAE,"(64, 32)",CPU,0.0437
TVAE,"(64, 32)",CPU,0.0379
TVAE,"(64, 32)",CPU,0.0359
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0335
TVAE,"(64, 32)",CPU,0.0304
TVAE,"(64, 32)",CPU,0.0312
TVAE,"(64, 32)",CPU,0.0326
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0309
TVAE,"(64, 32)",CPU,0.0302
TVAE,"(64, 32)",CPU,0.0303
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0313
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0329
TVAE,"(64, 32)",CPU,0.0375
TVAE,"(64, 32)",CPU,0.0344
TVAE,"(64, 32)",CPU,0.0348
TVAE,"(64, 32)",CPU,0.0449
TVAE,"(64, 32)",CPU,0.039
TVAE,"(64, 32)",CPU,0.0417
TVAE,"(64, 32)",CPU,0.0345
TVAE,"(64, 32)",CPU,0.0335
TVAE,"(64, 32)",CPU,0.0351
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0318
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0325
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0323
TVAE,"(64, 32)",CPU,0.0316
TVAE,"(64, 32)",CPU,0.0376
TVAE,"(64, 32)",CPU,0.0514
TVAE,"(64, 32)",CPU,0.0322
TVAE,"(64, 32)",CPU,0.0356
TVAE,"(64, 32)",CPU,0.0351
TVAE,"(64, 32)",CPU,0.0407
TVAE,"(64, 32)",CPU,0.0359
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0308
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0324
TVAE,"(64, 32)",CPU,0.0298
TVAE,"(64, 32)",CPU,0.0289
TVAE,"(64, 32)",CPU,0.03
TVAE,"(64, 32)",CPU,0.0304
TVAE,"(64, 32)",CPU,0.0609
TVAE,"(64, 32)",CPU,0.0413
TVAE,"(64, 32)",CPU,0.0297
TVAE,"(64, 32)",CPU,0.0334
TVAE,"(64, 32)",CPU,0.0306
TVAE,"(64, 32)",CPU,0.0337
TVAE,"(64, 32)",CPU,0.0367
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0302
TVAE,"(64, 32)",CPU,0.0335
TVAE,"(64, 32)",CPU,0.0355
TVAE,"(64, 32)",CPU,0.0292
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.0357
TVAE,"(64, 32)",CPU,0.0297
TVAE,"(64, 32)",CPU,0.0292
TVAE,"(64, 32)",CPU,0.0305
TVAE,"(64, 32)",CPU,0.0279
TVAE,"(64, 32)",CPU,0.0277
TVAE,"(64, 32)",CPU,0.0291
TVAE,"(64, 32)",CPU,0.0287
TVAE,"(64, 32)",CPU,0.0301
TVAE,"(64, 32)",CPU,0.0308
TVAE,"(64, 32)",CPU,0.0307
TVAE,"(64, 32)",CPU,0.0307
TVAE,"(64, 32)",CPU,0.029
TVAE,"(64, 32)",CPU,0.0302
TVAE,"(64, 32)",CPU,0.0284
TVAE,"(64, 32)",CPU,0.0335
TVAE,"(64, 32)",CPU,0.0295
TVAE,"(64, 32)",CPU,0.0429
TVAE,"(64, 32)",CPU,0.0552
TVAE,"(64, 32)",CPU,0.0387
TVAE,"(64, 32)",CPU,0.0419
TVAE,"(64, 32)",CPU,0.0464
TVAE,"(64, 32)",CPU,0.0431
TVAE,"(64, 32)",CPU,0.0467
TVAE,"(64, 32)",CPU,0.0362
TVAE,"(64, 32)",CPU,0.0396
TVAE,"(64, 32)",CPU,0.0339
TVAE,"(64, 32)",CPU,0.0304
TVAE,"(64, 32)",CPU,0.0319
TVAE,"(64, 32)",CPU,0.0281
TVAE,"(64, 32)",CPU,0.0279
TVAE,"(64, 32)",CPU,0.0272
TVAE,"(64, 32)",CPU,0.0294
TVAE,"(64, 32)",CPU,0.028
TVAE,"(64, 32)",CPU,0.0282
TVAE,"(64, 32)",CPU,0.0277
TVAE,"(64, 32)",CPU,0.028
TVAE,"(64, 32)",CPU,0.029
TVAE,"(64, 32)",CPU,0.0279
TVAE,"(64, 32)",CPU,0.0275
TVAE,"(64, 32)",CPU,0.0276
TVAE,"(64, 32)",CPU,0.0274
TVAE,"(64, 32)",CPU,0.0276
TVAE,"(64, 32)",CPU,0.0288
TVAE,"(64, 32)",CPU,0.0282
TVAE,"(64, 32)",CPU,0.0283
TVAE,"(64, 32)",CPU,0.0277
TVAE,"(64, 32)",CPU,0.028
TVAE,"(64, 32)",CPU,0.0368
TVAE,"(64, 32)",CPU,0.0518
TVAE,"(64, 32)",CPU,0.0281
TVAE,"(64, 32)",CPU,0.0289
TVAE,"(64, 32)",CPU,0.0331
